noteId,tweetId,note_count
1799894823886881267,1799869666946437156,639
1804044390622527522,1804006328555459041,639
1807871533198856211,1807814421168710111,639
1808237470758137957,1808217098105028767,639
1809397272964202568,1809377894571077842,639
1812285443226185849,1812275735039730041,639
1819763862796743037,1819739634500341861,639
1831616725499973765,1831487619328569590,639
1834110256961781781,1833872638172688855,639
1836256348075626801,1835536568981037275,639
1841057960161919290,1841003171956867410,639
1841295164658037031,1841283151928381443,639
1844700961694159229,1844545103525970086,639
1851692658063712287,1851636282369220910,639
1855220393927213187,1854983508823097385,639
1855224460959248473,1854878467289972884,639
1870990223531704613,1870893077721735196,639
1872604420112080964,1871871192111649126,639
1875079953030770700,1875050089305252190,639
1653459859671760896,1653437879471820800,638
1664440535522873346,1664310849568227344,638
1728275053018800329,1726510546814689349,638
1730604076176650474,1730427335265153375,638
1742881673505886308,1742844568222027915,638
1770047437182308444,1770030227390914624,638
1790586052392169580,1790357775572459801,638
1791215137606578495,1790874154679386380,638
1796771946543165545,1796614879656267871,638
1806986761048031287,1806940126670410197,638
1811963913850036292,1811732900137648545,638
1819023975336263898,1818994135187030512,638
1821110198045434259,1821106660732989827,638
1823116023786242051,1823034723867713700,638
1827706517417513081,1827668394843251152,638
1832535472318382531,1832473062236676246,638
1844192268233654498,1844018960322441598,638
1856834428577673225,1856807436457578857,638
1865000768383930677,1864546046933913965,638
1869159233792647589,1869153940757262614,638
1870995103898333232,1870962656959692945,638
1872073937359917513,1871999514816692530,638
1873929669252153544,1873420471469047956,638
1876219569422979178,1875882119668662680,638
1653238443567087617,1653223395939459074,637
1682928783773564929,1682923844758130688,637
1689229257283956773,1688481193510285312,637
1695328060894240960,1694550332641259725,637
1697791775006708165,1697489144207827397,637
1699889492092465612,1699885888392630289,637
1702207230832255148,1702027065459876272,637
1717751637698109453,1717281936996180195,637
1726642110412050663,1726639586225332495,637
1739308402054926730,1739215916376772933,637
1739392861492162670,1739077356130804107,637
1744089974209753390,1744024813306298620,637
1745845224176484683,1745632088534204423,637
1759441089004527804,1759291545595830375,637
1765692775675122068,1765634413910466808,637
1769324845962039594,1769317896172282253,637
1787209711802011887,1786692553636483096,637
1805978685087879170,1805691641505923300,637
1809396346484572585,1809377894571077842,637
1816497386518143250,1816245957710995857,637
1824680800572617012,1824294961887535120,637
1827682021172265318,1827668394843251152,637
1830011814479798546,1829531525131690070,637
1854145019260624959,1854051759909638535,637
1867946285770170604,1867925538460840372,637
1875413002934964585,1875333234428670398,637
1673743235964108800,1673695329059733505,636
1727062808188112957,1726850958427091054,636
1742796317766844727,1742557071000662430,636
1743243628384821291,1743054031558255010,636
1777877785140396236,1777800149818822809,636
1788760754641945037,1788740266133790762,636
1798364387159191727,1798269630902845532,636
1800688549253263368,1799995560709267833,636
1803497436943622460,1803489277386383401,636
1820847116912361708,1820769678387491208,636
1825884053326946470,1825072350884458846,636
1827637562925584514,1827430997170000122,636
1846958606568288619,1846657821976547533,636
1852996663704428806,1852951337979306409,636
1855143694044725295,1854878467289972884,636
1859852472208052254,1859424877314265206,636
1862497593701409252,1861562612200116525,636
1862807724687348206,1862711450772414677,636
1867499212168146974,1865709804058259830,636
1617283057131876352,1617229780796981249,635
1638189389896400898,1637994032361259009,635
1682689597879488512,1682684290092666881,635
1691203940443206068,1691162244137062400,635
1696971799559290954,1696848975347761569,635
1729794364954546269,1729768687366770780,635
1734192251499397236,1734114264829583626,635
1742772283494588740,1742735958598893588,635
1743763418912563350,1743279608248836530,635
1771057984086626785,1770869621467287958,635
1772036643215851626,1771881629046452588,635
1789699711902830830,1789400208268210436,635
1796460956178141589,1795964274038145292,635
1797762359156506830,1797717104495349795,635
1798102222812696818,1798052229708144970,635
1806964981851730009,1806599936504467891,635
1817522743845290099,1817357502725407024,635
1834603461578543564,1834358362286256162,635
1841527457888739462,1841428715835666600,635
1842255846551744596,1842039774359462324,635
1847866226535506148,1847785772646052348,635
1848454674011046039,1848191418377830708,635
1860062320728113211,1859891280723206584,635
1864560265750012113,1864506441232744577,635
1870011788005192069,1869986946031988780,635
1874867755087982876,1874749990842814606,635
1877931264470049092,1877723158486147223,635
1639162285393592322,1638835478878355456,634
1684382356218560514,1684023924949151744,634
1684913327925833728,1668240422081114114,634
1687056751030616064,1687041169371652096,634
1690479643646718408,1690020956691955712,634
1700960931864273257,1700926699515306021,634
1713272203242819721,1713265753883828281,634
1716663549076889612,1716457180189085834,634
1732150969012486450,1732039829335183491,634
1750364762813390986,1750197793027973297,634
1758814847829946771,1758446854428131384,634
1764748927767646244,1764724986835501261,634
1777024340741009847,1776280883412037669,634
1777746593640247692,1777726993293095352,634
1787595629251723412,1787531145120227633,634
1799533369010626961,1799489406425841945,634
1812604103077310633,1812602944975782245,634
1812610349750755418,1812602944975782245,634
1821744741765280081,1821680797205852546,634
1833273660192534700,1833151359878873474,634
1834094793011724656,1833808396618764327,634
1834943589836587095,1834711448297042222,634
1839404839089893876,1839358260329025825,634
1842275839918145620,1842246865234128978,634
1846578594815832482,1846561334768333103,634
1849274372151976340,1849087674457464904,634
1849788266075029777,1849722963358257641,634
1852830082970046519,1852798584766541840,634
1862302672625205397,1862127644222832894,634
1866080830675697979,1866079344415932787,634
1874131931291419107,1874101153891295635,634
1876143060176007385,1875636002137764055,634
1876204213102932339,1876179308521390518,634
1877265212249878929,1877127773551989048,634
1554938029701218305,1540050987569881089,633
1650496214507421701,1650442336646619139,633
1679932671319785482,1679914704721047553,633
1696439070606365116,1695068570693353669,633
1722343906543595845,1722325716849574265,633
1791272467341910451,1791245338541543816,633
1804675155006021994,1804654064833048727,633
1811897068559950004,1811817602156581105,633
1817033122678251953,1817007890496102490,633
1831647158837067846,1831364108903661995,633
1840111917056078052,1840019659803746419,633
1848506021062340644,1848418591726833839,633
1849431128404361609,1849255655791849532,633
1864624608374345732,1864310957973098571,633
1865712476014125136,1865515401313968593,633
1874138355815895435,1874101153891295635,633
1875170788610830833,1875153589318115775,633
1876180351342506127,1876174862747930717,633
1690395374416957520,1690237393901690880,632
1698287017761935650,1698083701513671017,632
1706680371998314847,1706297317672775908,632
1709733950837436708,1709624368710443342,632
1722195323635056807,1722068829205893127,632
1746446230249754785,1746390360899961338,632
1764647846131699911,1764639416394379653,632
1772906929750265893,1772897807583621446,632
1776033400979398712,1775471531319292339,632
1783135030182613459,1783095639984816351,632
1788628289243803857,1788455356667981999,632
1795553153435176995,1795524354672935319,632
1803379891980935615,1803278114698449286,632
1806787349982122093,1806758633230709017,632
1806869645225324805,1806758633230709017,632
1822053774556532932,1821961409413947616,632
1822618080591134780,1822352993422901402,632
1839292583337398322,1839135960027599177,632
1848132175121834105,1848097694402691211,632
1849012013592440964,1848926686802489697,632
1854996429741109740,1854724352291320129,632
1857012759759613962,1856710106081100223,632
1866963748092514796,1866888580242575537,632
1869504962759164088,1869461048828522999,632
1878549096618938864,1878520252285288744,632
1879569637651697878,1879561791325589987,632
1649985115433385984,1649910905537196033,631
1653462062364803087,1653134455798636558,631
1667609324498087936,1667512261101985793,631
1682240339858571264,1682144883476414465,631
1688420346171732332,1688162356755619840,631
1730416982724313111,1730374751758041247,631
1770332526370037843,1770184052860911879,631
1783832699070820361,1783738055549239562,631
1785353850905350341,1785313522777571513,631
1791377702068314346,1791351500217754008,631
1795777603216793903,1795765130879205644,631
1805827888916169015,1805617848942764470,631
1806367737499029533,1785533037192851961,631
1811197092607709529,1811082086280782138,631
1820959780628001191,1820823744895713745,631
1824406626100531636,1824375942053015850,631
1840425072634499346,1840409051357696324,631
1845897267510755590,1845777350920683867,631
1846799006199955700,1846783351278944439,631
1848871893363003901,1848824382572900374,631
1853937452261749212,1853873880500150426,631
1855074341027037414,1855068457777480118,631
1856243135090962764,1856192456506941923,631
1856436485571907714,1856416115619934520,631
1869498309179474230,1869460333989126228,631
1879590639320330641,1879534816913502214,631
1587047991973650439,1586909537319231488,630
1618851173091655680,1618659493147181056,630
1621703064041160704,1621661908205195265,630
1638946809740677121,1638689117276975106,630
1655672624830369792,1655333856835141637,630
1661152139618443264,1661143123282771971,630
1677440154607448064,1677226222731010049,630
1683336656496238596,1683065703207960578,630
1685671586295099392,1685638913677778944,630
1686553439361552384,1686353002507141120,630
1693229606617112696,1693219734001500381,630
1733495674161783258,1733080446672457775,630
1743196310168314349,1742874464621392216,630
1757278729725002023,1756887651708526700,630
1765095478340059276,1764778254299185566,630
1775604943497425357,1775567512538599651,630
1779737898885185635,1779443971795853755,630
1784538234250313903,1784494637803360368,630
1803879771471839452,1803866102365327812,630
1814027585308811721,1813992758153241012,630
1817511418393948286,1817334056016855128,630
1823004383988093436,1822978718911857000,630
1830541142724837860,1829915590468731167,630
1835028495887425806,1834926318883852543,630
1839104488776544438,1838882140068749446,630
1840521530536574999,1840454101894680598,630
1852866774305583231,1852809089732002105,630
1855103846424481846,1855001438461833606,630
1857371927092039787,1857342617740087543,630
1857792755524657205,1857716642140110926,630
1860575433466466533,1854887944227578048,630
1873046122811556092,1872721434935795791,630
1876459824453689410,1876334300263592103,630
1596647944286920704,1596549712084992000,629
1690253379342315791,1689999656116236288,629
1710562227164779002,1710419662268432702,629
1715512459543674949,1715406957736038476,629
1727403937861423515,1727322506275516637,629
1735170227841991076,1735040832816730266,629
1745580645751939101,1745203395336532016,629
1753155747100189027,1753063037852844291,629
1761443840651636817,1761320315324359134,629
1769009126586126700,1768965852936716524,629
1771850973645849014,1771697984603840643,629
1777880615532331509,1777274018128875810,629
1788245853695791556,1647472388072951808,629
1796640174203372021,1796630880695226647,629
1819873869555179552,1819822359835975827,629
1820898279363670034,1820838134470328676,629
1821180758062477589,1820823744895713745,629
1823257623120024029,1823246862264242557,629
1827071317834920448,1826985929355010262,629
1833521225026421244,1833505359513661762,629
1839926890280481043,1838881134253642116,629
1840758089701544364,1839087863272526053,629
1846595799142355231,1846505485869965644,629
1854136520044863908,1854130718021935422,629
1860993983305978328,1860699904395645105,629
1862776047747445135,1862711450772414677,629
1862783179972825177,1862690687390818636,629
1870267837379760506,1870216680074289450,629
1732328350025388075,1732179418787783089,628
1734318802203025912,1734267150628724931,628
1742951577948717148,1742685644974182626,628
1756764350746951934,1756758674087825879,628
1775210150019649608,1775110496380920226,628
1790047617717596295,1789801875954335973,628
1803816909210542451,1803734430206284139,628
1812277155134402948,1812275735039730041,628
1823734693193253152,1823535197599769079,628
1825144364835774568,1824882793077518844,628
1831814589811511739,1831731579439239589,628
1836531895896805752,1836445017822437538,628
1840566563017003173,1840516075462558110,628
1840670935059181993,1840621953008169128,628
1842352088212206055,1842222175161303422,628
1856651579069235557,1856502912551158049,628
1877457698641321998,1877443535365902375,628
1666168323959054337,1666138891458580480,627
1687072623006818304,1686860145811402752,627
1698334170622427509,1697390449076703653,627
1732357558307025056,1732339156410319097,627
1753799773503558041,1753705528067338582,627
1756027366512476658,1755734526678925682,627
1767442559238889924,1767276922021556637,627
1775338506493018256,1775316042367094888,627
1779597328900341794,1779544515658838257,627
1781139384290459999,1781139047941104079,627
1786567161781096920,1786149732982706363,627
1801128723497832475,1801045558318313746,627
1802092711182262768,1802025495241912642,627
1802107582879768652,1801992807491522786,627
1805435892426760512,1804962124755861544,627
1821232659655487965,1821198032391827863,627
1822867940062134773,1822566125235773946,627
1823425891524886802,1823409351874236879,627
1823529172863738159,1823268254300938675,627
1825765185229144235,1825661134499872944,627
1828486190309482833,1828461090570690870,627
1834552589188219180,1834211256305123333,627
1836298372799697101,1836267345926558022,627
1840450387209240721,1840409051357696324,627
1841795349532565512,1841788914282987962,627
1846221566490673189,1846152372466094171,627
1855672151321313432,1855630589581226449,627
1860493887279681541,1859733758435524737,627
1872792171616596070,1872774494101880982,627
1598854483739549697,1598796515648184340,626
1669795496167088140,1669789464497999872,626
1716205245293113436,1715650382419161197,626
1719802031844581604,1719798182647869628,626
1720722219532165609,1720101776106590490,626
1733786990846644294,1733487308622422475,626
1743930682508730628,1743608420907766083,626
1745226838924779965,1745186120109846710,626
1765584206992712019,1765370790357188844,626
1769346805156700403,1769327450415145220,626
1776369550751408276,1776252944377057598,626
1777442920733282530,1777420855137456219,626
1781227625471426635,1781183251731677264,626
1786823255719837768,1786809682574586151,626
1792698608665649579,1792633786506645855,626
1801070934964531705,1801045558318313746,626
1810532162141393071,1810454245109571615,626
1812267900910387649,1812256998588662068,626
1812394815696359768,1812261733731561884,626
1815974631733387495,1815930558708363717,626
1824044073990111651,1824026321325830313,626
1827956117051216198,1827797501497250272,626
1832621757510963439,1832560506160214416,626
1833915548734029929,1833743479773818939,626
1841255256434622844,1841170697919287440,626
1845212944025718826,1845179613783142426,626
1851746768007860576,1851739513611260113,626
1866274805840060849,1866186562230186152,626
1870170628613124169,1870167084702773393,626
1875295204573348294,1875238875682980017,626
1875411038893699346,1875333234428670398,626
1876039000848531770,1875959620545712574,626
1876268450123014488,1875787563300221155,626
1876285585591296143,1875931298143084755,626
1656021498744668162,1656018047646461952,625
1675462355646308352,1675394918578044928,625
1683613110123343872,1683598907773730817,625
1696422196053254499,1696407681022435515,625
1714334475247612155,1714313312127656049,625
1727453629181743367,1727432848695853317,625
1761761777367351491,1761741612743282903,625
1775613799225032719,1775508554926928270,625
1777106836858032259,1777094083275579804,625
1778458168089047099,1778429158919471420,625
1785975778393628764,1785941768405655779,625
1793328959519613244,1793310557065330784,625
1809118497257238572,1808758839132762201,625
1810689338042363957,1810597968648737158,625
1810824391913050312,1810713053886890161,625
1814096803857400279,1814071041146474785,625
1828630162495455452,1828515578165723267,625
1830387234450837801,1830319463884890498,625
1830660915156410852,1830336346310754456,625
1841520397105430839,1841295548109955091,625
1848215696863371386,1848191418377830708,625
1848730813837562228,1848205998991065394,625
1853890663718277378,1853558003552620914,625
1856512848530137537,1856491694994125049,625
1865813795399962663,1865773495218504189,625
1870522344013447221,1870413236996092217,625
1870824393233813688,1870736321750372679,625
1871007813411229708,1870656621912953082,625
1874195635366154461,1873879692509659239,625
1874438296618885506,1874313568814063716,625
1875520154638966985,1875512566589653268,625
1876302782174535737,1876258736131416409,625
1668603648685887490,1668476591272517632,624
1670208947377119232,1670040001751445504,624
1693398304954925365,1693303136549495093,624
1712168187859456409,1711894420725862484,624
1717652584473747847,1717281936996180195,624
1753766293722038497,1753504100354859419,624
1769217136763789422,1769102618213638350,624
1771219981969289308,1770767825998590079,624
1771631830208242028,1771573306656727047,624
1771642036426330557,1771613155422003353,624
1771965883474202850,1771953077244862971,624
1780474808989565296,1780396454521307457,624
1783525718397161549,1783429997576773754,624
1790967265078497540,1790749719725252987,624
1792959862676009324,1792919401609474545,624
1793061790789566646,1793030571007856863,624
1803984143698559263,1803945982918324464,624
1812352253384122569,1812271849893442018,624
1824862225623846995,1824819053061669244,624
1829505357976326460,1829287915761152455,624
1836824964017672470,1836521318092796379,624
1838369604424315176,1838290693866791156,624
1839045729207070769,1838975758703985052,624
1852633051127271594,1852209432878342308,624
1867354845146927302,1867270129979113514,624
1870343083914616832,1870300584659824797,624
1872894477049946420,1872341079326114077,624
1874834010184061286,1874818440021868581,624
1875116540057842070,1874944173008429225,624
1877477293247119664,1877083210397499498,624
1698427422729794011,1698368183051161798,623
1721916754778055138,1721900120822911062,623
1742856513213845637,1742735958598893588,623
1742981548251676915,1740432457697275999,623
1762387193836785719,1762256777452589095,623
1783784880427634722,1783738055549239562,623
1798076765958729912,1798039620367815141,623
1810337554992091138,1810294806066626762,623
1814163679169986933,1814071041146474785,623
1815726507417125334,1815631514501046605,623
1816782311221768368,1816648393793634331,623
1817296837856121272,1816974609637417112,623
1819084577626902923,1818964680498393549,623
1821193500303474957,1821106660732989827,623
1822963516707389468,1822889460243001547,623
1829285952465916237,1829279771978842194,623
1833857043914199375,1833708798143234553,623
1841941990256070765,1841928828576272548,623
1842411487807279238,1842321856285774035,623
1843085058510594440,1842960980252434561,623
1843096674748485981,1728130486088663052,623
1847227471009312814,1847118751927607730,623
1852388201840652677,1852336036552323126,623
1853181649783046351,1853179013201609191,623
1854368895974461861,1854015641218355621,623
1856470931671265789,1856456570420257166,623
1858764895170204062,1858651200465277053,623
1879689053928313121,1879632485946147266,623
1644141509183152128,1644047580202954761,622
1680471566902243331,1680391145086668801,622
1690097285512716348,1690090665630162944,622
1690379166926147667,1690365836580757504,622
1694907472727748932,1694886846050771321,622
1705402428550414593,1705390083573158372,622
1723419546705408239,1723407688493633818,622
1743273770050056654,1743272899287433464,622
1755025869016379710,1754939251257475555,622
1755758704274575822,1755734526678925682,622
1762474198159483363,1762002449903288461,622
1763238742175703251,1763192520790458664,622
1826328585705279961,1825978285118910897,622
1833694914862854354,1833693219252507102,622
1842083338838016045,1841460386182369405,622
1843106315780108492,1843022590073602435,622
1845386320299868231,1845168590846144882,622
1850923141381398873,1850141220414103596,622
1852678754784387100,1852562566603821511,622
1854980000694559067,1854922473365520790,622
1858102596205957176,1857999753809981534,622
1870664269223915733,1870617313130459395,622
1871061305655775504,1870962656959692945,622
1871842350802022713,1871537366030274564,622
1874077971658801177,1873682998681616821,622
1652680516494299136,1652504299275010051,621
1672005136632414208,1671900334506283008,621
1698793362759831563,1698782753410392463,621
1714375034062389505,1714342122185191596,621
1720888092893249904,1720838155522187388,621
1735577898596336073,1735564647997030632,621
1747735047434621402,1747375126897730041,621
1756623361839333645,1756523578357367148,621
1769449658034659541,1769431033148002784,621
1775120818491609543,1775043188618658103,621
1781416550404096069,1781330862115610797,621
1783198833234587719,1783181535337734409,621
1792018238445883481,1791869210190021085,621
1794948231312662880,1794878310771777968,621
1796676602383745424,1796665674535711051,621
1799734830499848522,1799713007012065506,621
1807895518598566099,1807881950356516929,621
1815963206705373638,1815930558708363717,621
1827170737435890098,1826620388371300586,621
1829672016880058712,1829503995192222020,621
1842280800437567886,1842252268856324160,621
1842774966330413274,1842710797241434259,621
1844350911726092633,1844293459039109562,621
1848309639194222620,1848215009689768308,621
1852347624193466598,1852093996350275595,621
1871409731660591558,1871400092399493221,621
1879013573822947510,1878996874839183869,621
1670084827142299650,1670074765267152898,620
1673717441984368640,1673699037541990400,620
1691450975805173978,1691413685955104768,620
1707791116374868463,1707758153977204846,620
1717962596408512795,1717916845859078531,620
1724366211490906437,1724339104123642277,620
1733600641866711458,1733504340390813737,620
1737156040121045495,1737071183076405605,620
1761383662094795250,1761076552585097702,620
1766879337763004597,1766723124370825455,620
1769462235410157888,1769442467831493062,620
1772240289861701904,1772073378884547041,620
1784987294472020329,1784961661750968408,620
1787833704850526398,1787822605564514400,620
1798491262275994090,1798433574393086252,620
1800636448477151253,1799863833949012118,620
1800966103775989793,1800883251080208738,620
1805270588304285910,1804903480240316451,620
1812844895654076549,1812840802902495628,620
1820987869084647579,1820954258168279222,620
1823794878322733068,1823151710056878098,620
1831885864345239908,1831881768150216873,620
1833811145800524051,1833622795789463842,620
1833874220818080085,1833723601800855732,620
1835513579526914289,1835493397093814638,620
1842311463333241055,1842252268856324160,620
1845681747989540967,1845566745982996655,620
1846563996444291131,1846560735347757058,620
1852383906567180528,1852299148243980335,620
1856806540654907620,1856783252071354727,620
1860559443743899881,1860553109283701104,620
1862245588924080449,1862127644222832894,620
1873623034814238798,1873417011294093499,620
1874628184458838059,1874614362612326761,620
1876274611639472339,1876174862747930717,620
1662714751032643584,1662284837292736512,619
1680936180735410183,1680896879326887939,619
1686922888337637376,1686790730277154830,619
1688062772754739388,1688041916817170432,619
1694983571767791972,1694745035202252871,619
1703838003464978923,1700105158141558851,619
1726303171469815949,1726268015321497667,619
1731824931329949816,1731823546878374174,619
1739007368132743314,1738624700375355878,619
1740557308810101083,1740492824468976126,619
1746197875409686910,1745809498118250977,619
1754255217581805767,1753907198177251603,619
1793218593485713903,1793202823351406716,619
1814464169413910742,1814455602699219419,619
1821266177311547588,1821200547690496285,619
1844151218190610607,1843986239252463631,619
1853283456064827880,1852672866325549300,619
1853829549500534907,1853796992247357777,619
1855280710371954741,1855172882898313261,619
1860922833586528692,1860784741261168821,619
1862276917216342524,1862127644222832894,619
1869623315842605393,1869542400059899957,619
1869887276009816188,1869864877453447604,619
1665852231114174464,1665353753573330944,618
1701910797062947200,1701644716989685921,618
1703958264160088102,1703437946802880725,618
1734684462150287863,1734622597092946023,618
1736220169662599232,1736202903445266548,618
1737768734331113895,1737430486312423528,618
1739271470725931142,1739231549264974116,618
1752483959794192542,1752455348106166598,618
1782647230631219361,1782486120871104881,618
1784609860249690156,1784423039481913827,618
1786155851629142353,1786154787009945848,618
1795021299267276994,1794990259714851187,618
1799429681013227679,1799426781692469699,618
1801832380543406404,1801566369332240888,618
1812495058148487177,1812284925493870973,618
1812605262508782078,1812602944975782245,618
1819228851429376432,1819085100363272282,618
1821371130789167195,1821341267785068941,618
1822735743376064716,1822344031537426861,618
1823923496722079841,1823849759079325830,618
1826265863328322035,1825953301072064529,618
1831405442293232101,1831345408607736091,618
1831459751533908225,1831427175792439397,618
1831855230280933395,1831844851567985070,618
1837466898025370016,1837135088057819641,618
1844173393853284777,1843986239252463631,618
1849861646375846239,1849854572317245951,618
1850780092450169085,1850648633172955625,618
1852859173316477340,1852840612728357153,618
1853514917489365477,1853432497008234532,618
1860028031990956421,1859978463748514056,618
1869869388943302663,1869865296376303763,618
1870900900329390475,1870820346846437694,618
1874597390998487060,1874526162334199824,618
1877004035363864678,1876810255327179082,618
1880279490565222890,1880271367569895830,618
1681576296361385985,1681325307863728129,617
1689665968778490135,1689454064957079552,617
1693907640336720185,1693662053267914839,617
1697185135488041241,1696677478679339308,617
1697566003927175563,1696815746935034168,617
1719744667976102110,1719740871912911329,617
1723164734323855720,1723003001215041681,617
1727529309810655291,1727406627211330041,617
1743929067164799156,1743914737484603417,617
1744942216450023705,1744936071010398509,617
1767184041151750355,1766548446058557561,617
1778331133878616544,1774118324408131721,617
1795798793100624150,1795782114991915104,617
1804950960562741680,1804939339710988730,617
1806506443056783627,1806501048724430943,617
1812530764564856868,1812512279436414991,617
1815180185739669854,1815124668564615337,617
1817933801428856915,1817768956754788440,617
1819826935435813223,1819157864017285560,617
1821455407073665397,1821414614854242660,617
1822307396628156463,1822238167216345245,617
1831464976105758739,1804073269622177804,617
1836595702019035586,1836406160590586323,617
1839295716717637697,1839129264911954279,617
1846054763219030152,1846049221369024700,617
1851859077112172860,1851753453346783433,617
1852125386370400635,1852032290416718265,617
1854959315687268603,1854958249210204303,617
1855119805294272576,1855114040936464580,617
1857300159429792135,1857204011553669481,617
1860757176756953198,1860453148764082538,617
1871573372381098418,1871552394129244347,617
1878364081607819544,1878319348567196001,617
1644063624938377236,1644048875160760330,616
1645501577099378688,1645312490597937152,616
1663611525419126784,1663599965698916371,616
1681517953920151552,1681484186199412738,616
1685175356678909952,1685145054979969025,616
1708394282372022621,1691435823588057088,616
1712476620215435268,1712454319591526495,616
1720816418730418472,1720574880557539763,616
1744507580498538524,1744498282141786473,616
1753472090567577980,1753459432120369209,616
1755770797577146379,1755734526678925682,616
1758570256522445215,1758544466129064212,616
1759065832846733630,1759049663917838659,616
1769395784477286813,1769102618213638350,616
1772873303868203240,1772722472309190757,616
1776753022405591154,1776601723445879082,616
1783800236093120574,1783779864757076208,616
1785829516524359719,1785782393414029738,616
1790066306718302229,1789725149811319179,616
1792272651731304514,1791939340421247249,616
1798431812487688364,1798425585552867530,616
1798504643191849228,1797976676057448805,616
1813523838866440586,1813310257105629566,616
1815497050596712897,1815360277421994232,616
1815508943017566579,1815483642753528073,616
1817712993007739058,1817689249652830526,616
1822264052736721221,1822220051073716354,616
1822686192288309703,1822662564469440773,616
1822969526985851135,1822930272490316115,616
1824215338604544454,1823639305807429838,616
1827338930846626045,1826868851243708502,616
1831352370791669815,1831338079766085990,616
1832996776456208844,1832961221038940302,616
1841224235379015983,1841159354914898024,616
1841478175894970788,1841416214444384708,616
1843754279192117455,1843726147806486642,616
1852010120554643720,1851830774799974783,616
1853250622738636938,1853195722864132590,616
1854732300715803133,1854457963773096266,616
1856801422794183044,1856783252071354727,616
1856875665875784151,1856843981579325512,616
1870495178945151228,1870478675185205483,616
1874171756639912280,1874155590127411563,616
1876414401663680929,1876393762701656494,616
1877108798449471610,1877013228091244917,616
1878285259378495804,1878278893649473857,616
1660950291494084608,1660767397303791617,615
1666031169853431815,1665055908697653248,615
1674724559323316226,1674538450513428482,615
1678121732488699904,1677471377983406080,615
1683595111018446848,1683582085582159873,615
1709168772588916840,1708855961333497944,615
1723422245052166150,1723058413096047036,615
1728527262939554007,1728130486088663052,615
1733543476481151122,1733529033575465381,615
1735910600621052349,1735639017172111627,615
1755922706133062021,1755734526678925682,615
1760359224796692627,1759881579432722887,615
1761426907176869946,1761408215735050242,615
1762453499361501297,1762452584403529830,615
1764459214225694774,1764346708987625509,615
1777553760522297442,1777401554930225559,615
1780439133137272989,1780354830218789086,615
1786931949539377600,1786886730718621723,615
1793030690235158926,1793021516818309427,615
1796628748340457971,1796452082368561279,615
1817632515651404257,1817604124189351987,615
1821504908501418303,1821462450820280429,615
1823373130867658764,1823147686671134888,615
1823821107960422902,1823616515540726030,615
1828120729352630763,1828078487070236735,615
1833499488834449484,1833269241400689101,615
1836180733871952194,1836113359449567610,615
1838292259080671737,1838043298956796054,615
1840741426155434263,1840676752059732360,615
1848397030521184579,1848215009689768308,615
1851025170636341688,1850746720352661585,615
1852049558286860531,1852033066157441249,615
1852182413633269854,1852164654786654576,615
1856806367602118959,1856783252071354727,615
1857564800848638016,1857281861095231614,615
1868913138285871427,1868190942421041509,615
1870618507987362080,1870283206244880657,615
1873381876594835656,1873208534990790735,615
1880108609671164224,1879681159518666757,615
1643372801007702016,1643334085971005446,614
1662851611616583684,1662570628770152449,614
1665020248628641794,1665004226823483399,614
1682447919595802626,1681534717043277824,614
1684027610807029760,1683666577722572800,614
1685450552271081472,1685429630021619712,614
1692615680124727498,1692411995365204467,614
1732508502994649118,1732496147241943426,614
1733172148733428033,1733160762544177540,614
1734034205104116156,1733882978781053383,614
1743696637954834664,1743669684438712520,614
1775632982717640989,1775277434780438957,614
1789173532238262397,1788975465010512161,614
1792853218059280543,1792686420449955965,614
1793215818655760480,1792890702449242604,614
1796480231722930418,1796451956137066760,614
1830420100304003447,1830044930313765309,614
1839174866039198157,1838879625524425172,614
1839583266170421326,1839564077783228574,614
1843196756420387098,1842847772271083870,614
1847239097250951588,1846843689844593142,614
1849623527806337497,1849465125570294147,614
1853063474521272654,1852913894991290678,614
1858692860674982061,1858187533353619474,614
1866899787691204984,1866238764143792637,614
1869902742187323868,1869769685975392603,614
1872152586469703933,1872029658524586112,614
1873004115170590885,1872734195443016080,614
1876601380791623767,1876585832292987119,614
1646715834096844800,1642134721638576128,613
1655543209940996096,1655443968094769154,613
1691224782031794308,1691043622441963521,613
1704864269404197064,1702650499311579462,613
1724284209919844504,1723343476811522540,613
1738540320931942526,1736651722305810654,613
1740499033490096466,1740393631503339636,613
1743230872395128909,1743222143637475491,613
1757562998888227161,1757438216070992149,613
1758363124837581243,1758315925466706056,613
1766185485934719229,1765812912525127891,613
1769105343374623105,1769009444296294600,613
1775350752979911037,1775097199895908733,613
1799126409375260878,1799119259177488540,613
1806643263820140578,1806537884159369446,613
1807499009453371554,1807418706814722255,613
1811052362175504683,1810842679523115333,613
1815538213244604717,1815496170334204202,613
1816051166398075313,1815929451256979636,613
1822260499284718032,1822254173359890461,613
1832813990092628132,1832589096029450360,613
1834677180540109257,1834580521856258123,613
1835729037425312004,1835669975425560617,613
1847539295189684659,1847207754567713210,613
1849913077510353253,1849883361898053753,613
1850142849893015804,1850132706073718796,613
1852371345717305741,1852209432878342308,613
1854605884481323441,1854321615510569313,613
1856717150049739165,1856541693836734783,613
1857169466200838622,1857152633855001032,613
1862274685037117459,1862252236530679841,613
1868365981997035885,1868166409467166928,613
1870906778906411206,1870902568949592370,613
1875060913700475264,1874918041286574355,613
